pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,year
SL,2025-08-01,,,,"Gaddis, Hunter",668885,683769,single,hit_into_play,,,,,,R,R,R,CLE,MIN,X,1.0,ground_ball,2,2,2025,,,,,,686797.0,543877.0,2,7,Top,122.44,196.36,,,,,,,,,,,,,,,,,,,776924,,,,0.9,,1.0,0.0,,52,5,Slider,2,0,0,2,2,2,2,2,,,,-0.306,0.639,,,,-0.639,,2,-2,0.829,0.171,27,26,27,26,1,3,,,,,,,,,,,,,,2025
CU,2025-08-01,,,,"Sabrowski, Erik",686797,681870,single,hit_into_play,,,,,,R,R,L,CLE,MIN,X,9.0,line_drive,1,1,2025,,,,,,,,1,7,Top,183.67,113.57,,,,,,,,,,,,,,,,,,,776924,,,,0.9,,1.0,0.0,,49,3,Curveball,2,0,0,2,0,2,0,2,,,,-0.039,0.434,,,,-0.434,,2,-2,0.857,0.143,27,24,28,24,1,2,,,,,,,,,,,,,,2025
SL,2025-08-01,,,,"Ryan, Joe",700932,657746,single,hit_into_play,,,,,,R,L,R,CLE,MIN,X,9.0,line_drive,1,1,2025,,,,,,,,1,6,Bot,173.38,76.04,,,,,,,,,,,,,,,,,,,776924,,,,0.9,,1.0,0.0,,45,3,Slider,2,0,2,0,0,2,2,0,,,,0.013,0.434,,,,-0.434,,2,2,0.84,0.84,29,24,29,25,3,2,,,,,,,,,,,,,,2025
FF,2025-08-01,,,,"Williams, Gavin",668885,668909,single,hit_into_play,,,,,,R,R,R,CLE,MIN,X,9.0,line_drive,2,2,2025,,,,,,,,2,5,Top,165.23,119.75,,,,,,,,,,,,,,,,,,,776924,,,,0.9,,1.0,0.0,,36,5,4-Seam Fastball,2,0,0,2,0,2,0,2,,,,-0.016,0.37,,,,-0.37,,2,-2,0.808,0.192,25,26,26,26,3,2,,,,,,,,,,,,,,2025
FC,2025-08-01,,,,"Williams, Gavin",668904,668909,single,hit_into_play,,,,,,R,R,R,CLE,MIN,X,7.0,line_drive,0,0,2025,,,,,,,680777.0,2,4,Top,65.35,108.08,,,,,,,,,,,,,,,,,,,776924,,,,0.9,,1.0,0.0,,28,1,Cutter,2,0,0,2,0,2,0,2,,,,-0.025,0.357,,,,-0.357,,2,-2,0.768,0.232,25,26,26,26,2,1,,,,,,,,,,,,,,2025
SI,2025-08-01,,,,"Williams, Gavin",680777,668909,single,hit_into_play,,,,,,R,R,R,CLE,MIN,X,8.0,ground_ball,2,0,2025,,,,,,,,1,4,Top,128.28,108.08,,,,,,,,,,,,,,,,,,,776924,,,,0.9,,1.0,0.0,,26,3,Sinker,2,0,0,2,0,2,0,2,,,,-0.029,0.31,,,,-0.31,,2,-2,0.764,0.236,25,28,26,28,2,1,,,,,,,,,,,,,,2025
FC,2025-08-01,93.1,-2.92,5.73,"Williams, Gavin",668885,668909,single,hit_into_play,,,,,4.0,R,R,R,CLE,MIN,X,7.0,line_drive,1,0,2025,-0.03,0.7,-0.64,2.27,,686797.0,,2,3,Top,92.58,123.2,,,,,6.029174797973539,-135.57702828106818,-4.803662001577164,-1.5447412012658106,25.39406172310419,-22.769248147001136,3.17,1.52,215.0,95.0,12.0,95.4,2283.0,7.3,776924,53.23,0.897,0.843,0.9,1.0,1.0,0.0,4.0,21,2,Cutter,2,0,0,2,0,2,0,2,Standard,Strategic,208.0,0.034,0.657,65.2,6.4,1.04,-0.657,95.0,2,-2,0.738,0.262,25,26,26,26,2,1,,,,,1.9,0.03,0.03,,3.469348599200451,-8.05382509511028,40.64930415810897,28.644807804267803,29.558012710602963,2025
FF,2025-08-01,93.7,-2.66,4.54,"Ryan, Joe",677587,657746,single,hit_into_play,,,,,5.0,R,L,R,CLE,MIN,X,8.0,line_drive,1,1,2025,-0.95,1.26,0.05,2.08,,467793.0,666310.0,1,2,Bot,137.13,113.56,,,,,9.191974851416798,-136.37617372405776,-3.545800515944654,-13.66256636228626,23.29541323783185,-15.666451045701711,3.09,1.4,164.0,97.9,8.0,95.4,2263.0,6.8,776924,53.71,0.663,0.621,0.9,1.0,1.0,0.0,4.0,15,3,4-Seam Fastball,1,0,1,0,0,2,2,0,Standard,Standard,228.0,0.087,0.504,70.2,6.9,0.744,-0.504,97.9,1,1,0.692,0.692,29,24,29,24,1,0,,,,,1.29,0.95,-0.95,,6.076752020532521,2.763643303089605,32.367574313896455,32.376020144832694,27.363720091464213,2025
SI,2025-08-01,92.8,-2.28,4.55,"Ryan, Joe",467793,657746,single,hit_into_play,,,,,13.0,R,L,R,CLE,MIN,X,7.0,line_drive,3,2,2025,-1.32,0.58,-0.86,2.2,,,,1,2,Bot,85.92,108.68,,,,,6.576620191092843,-135.0397628771421,-1.544164939195693,-17.61323483719288,27.19108223562637,-24.96145475682032,3.44,1.65,256.0,76.8,23.0,93.7,2200.0,6.7,776924,53.85,0.829,0.756,0.9,1.0,1.0,0.0,4.0,13,7,Sinker,1,0,1,0,0,1,1,0,Standard,Standard,231.0,0.022,0.345,72.7,7.5,0.906,-0.345,88.0,1,1,0.64,0.64,29,39,29,39,1,0,,,,,2.05,1.32,-1.32,,6.8157124325341085,1.3329174543011832,26.763017279756987,45.82960950509959,33.08596633041336,2025
ST,2025-08-01,78.3,-2.72,5.02,"Ryan, Joe",608070,657746,single,hit_into_play,,,,,13.0,R,L,R,CLE,MIN,X,9.0,ground_ball,0,1,2025,1.15,-0.35,-0.1,1.26,,680757.0,,1,1,Bot,180.32,107.47,,,,,3.572157581681732,-114.17823478256092,-0.7534811063876313,9.670224295073265,17.082304088280427,-35.33688043866295,3.43,1.59,37.0,96.7,0.0,79.3,2778.0,6.5,776924,54.04,0.386,0.386,0.9,1.0,1.0,0.0,2.0,6,2,Sweeper,0,0,0,0,0,1,1,0,Infield shade,Standard,59.0,0.085,0.592,73.7,7.5,0.449,-0.592,96.7,0,0,0.566,0.566,29,32,29,33,1,0,,,,,4.0,-1.15,1.15,,10.540802145560283,-11.013431442558872,32.787331513352875,32.90820081882174,35.76596494780919,2025
FF,2025-08-01,92.4,-2.28,4.57,"Ryan, Joe",680757,657746,single,hit_into_play,,,,,4.0,R,L,R,CLE,MIN,X,8.0,line_drive,1,2,2025,-0.94,1.21,-0.56,2.43,,,,0,1,Bot,96.35,91.18,,,,,6.441788669782088,-134.48166834951425,-2.3077548379123742,-12.734097761915356,28.04881564087108,-17.133306933201368,3.15,1.45,279.0,92.4,18.0,93.0,2233.0,6.6,776924,53.95,0.62,0.567,0.9,1.0,1.0,0.0,4.0,4,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,229.0,0.036,0.516,65.4,5.9,0.758,-0.516,92.4,0,0,0.547,0.547,29,27,29,28,1,0,,,,,1.45,0.94,-0.94,,-18.405014517303385,6.134723236755868,36.8838456352968,37.42784777809488,25.48314089016734,2025
FF,2025-08-01,,,,"Sousa, Bennett",701350,656986,single,hit_into_play,,,,,,R,L,L,BOS,HOU,X,8.0,fly_ball,2,2,2025,,,,,677800.0,678882.0,,0,10,Bot,139.27,46.67,,,,,,,,,,,,,,,,,,,776922,,,,0.9,,1.0,0.0,,75,6,4-Seam Fastball,1,1,1,1,1,2,2,1,,,,0.074,0.577,,,,-0.577,,0,0,0.926,0.926,30,21,30,21,1,4,,,,,,,,,,,,,,2025
SI,2025-08-01,,,,"Hader, Josh",596115,623352,double,hit_into_play,,,,,,R,R,L,BOS,HOU,X,7.0,fly_ball,0,1,2025,,,,,,,,1,9,Bot,96.81,79.6,,,,,,,,,,,,,,,,,,,776922,,,,1.25,,1.0,1.0,,67,2,Sinker,1,1,1,1,1,1,1,1,,,,0.122,0.694,,,,-0.694,,0,0,0.577,0.577,31,32,31,33,1,3,,,,,,,,,,,,,,2025
SI,2025-08-01,,,,"Criswell, Cooper",673237,681867,double,hit_into_play,,,,,,R,R,R,BOS,HOU,X,8.0,line_drive,0,0,2025,,,,,,,,0,7,Top,180.97,64.04,,,,,,,,,,,,,,,,,,,776922,,,,1.25,,1.0,1.0,,46,1,Sinker,0,1,1,0,1,0,1,0,,,,-0.068,0.693,,,,-0.693,,-1,1,0.3,0.7,28,26,29,27,3,2,,,,,,,,,,,,,,2025
FF,2025-08-01,,,,"Brown, Hunter",680776,686613,double,hit_into_play,,,,,,R,L,R,BOS,HOU,X,8.0,line_drive,1,0,2025,,,,,,,,2,6,Bot,153.59,74.85,,,,,,,,,,,,,,,,,,,776922,,,,1.25,,1.0,1.0,,44,2,4-Seam Fastball,0,1,0,1,1,0,0,1,,,,0.042,0.575,,,,-0.575,,-1,-1,0.319,0.319,26,28,27,29,3,2,,,,,,,,,,,,,,2025
FC,2025-08-01,,,,"Criswell, Cooper",660821,681867,single,hit_into_play,,,,,,R,L,R,BOS,HOU,X,7.0,ground_ball,3,2,2025,,,,,,,,2,6,Top,66.18,120.26,,,,,,,,,,,,,,,,,,,776922,,,,0.9,,1.0,0.0,,40,6,Cutter,0,1,1,0,1,0,1,0,,,,-0.014,0.263,,,,-0.263,,-1,1,0.375,0.625,28,27,29,28,3,2,,,,,,,,,,,,,,2025
ST,2025-08-01,,,,"Criswell, Cooper",665161,681867,single,hit_into_play,,,,,,R,R,R,BOS,HOU,X,7.0,line_drive,1,0,2025,,,,,,,,0,6,Top,51.23,117.36,,,,,,,,,,,,,,,,,,,776922,,,,0.9,,1.0,0.0,,38,2,Sweeper,0,1,1,0,1,0,1,0,,,,-0.037,0.41,,,,-0.41,,-1,1,0.333,0.667,28,27,29,28,3,2,,,,,,,,,,,,,,2025
FF,2025-08-01,95.7,-1.86,6.22,"Brown, Hunter",608324,686613,single,hit_into_play,,,,,2.0,R,R,R,BOS,HOU,X,7.0,line_drive,1,2,2025,-0.41,1.65,-0.15,3.02,,,701350.0,2,3,Bot,91.01,101.52,,,,,5.483402020935603,-139.14877434497907,-6.515263945161383,-6.691677976719412,34.754127341807944,-9.55893154217586,3.37,1.63,250.0,100.0,16.0,96.0,2384.0,6.8,776922,53.74,0.537,0.562,0.9,1.0,1.0,0.0,4.0,24,4,4-Seam Fastball,0,1,0,1,1,0,0,1,Strategic,Standard,207.0,0.043,0.431,70.7,6.6,0.793,-0.431,100.0,-1,-1,0.399,0.399,26,31,27,31,2,1,,,,,0.87,0.41,0.41,,16.085722926679722,-7.687942542472276,20.254111529903028,32.56168450651541,31.379913423029898,2025
FC,2025-08-01,91.8,-2.24,5.91,"Brown, Hunter",701350,686613,single,hit_into_play,,,,,8.0,R,L,R,BOS,HOU,X,9.0,ground_ball,0,1,2025,0.3,0.62,-0.03,2.05,,,,2,3,Bot,170.25,124.98,,,,,4.984311034145541,-133.62389664608887,-5.310108671199935,2.4691709872290457,28.77770639789752,-23.832175062435187,3.63,1.73,10.0,104.7,-11.0,92.6,2123.0,6.7,776922,53.77,0.309,0.302,0.9,1.0,1.0,0.0,2.0,23,2,Cutter,0,1,0,1,1,0,0,1,Infield shade,Strategic,201.0,0.015,0.373,76.5,7.9,0.327,-0.373,104.7,-1,-1,0.384,0.384,26,21,27,21,2,1,,,,,2.09,-0.3,0.3,,9.834382786194029,-3.382233970710723,35.26590011129856,32.91905287556686,32.9984611456607,2025
SI,2025-08-01,89.8,-2.06,4.69,"Criswell, Cooper",665161,681867,single,hit_into_play,,,,,7.0,R,R,R,BOS,HOU,X,7.0,ground_ball,0,0,2025,-1.2,-0.31,-0.29,2.27,,,,2,3,Top,72.0,112.0,,,,,6.962505801944558,-130.5106011412592,0.685925176592264,-15.146998387120323,28.501520577788657,-36.06219413186469,3.52,1.7,57.0,105.3,1.0,90.3,2079.0,6.7,776922,53.77,0.503,0.468,0.9,1.0,1.0,0.0,4.0,18,1,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,261.0,-0.013,0.333,73.5,7.3,0.554,-0.333,105.3,-1,1,0.42,0.58,28,27,29,28,2,1,,,,,3.15,1.2,1.2,,7.802281024827146,-3.646275727989469,34.91090199774637,31.93224691565101,27.4561676523207,2025
CH,2025-08-01,84.8,-2.0,4.76,"Criswell, Cooper",572233,681867,home_run,hit_into_play,,,,,8.0,R,R,R,BOS,HOU,X,,fly_ball,0,1,2025,-1.08,-0.35,0.04,1.82,,,,2,2,Top,66.67,53.21,,,,,7.025089605460248,-123.28863888512342,0.2032256797231304,-12.455222654106532,25.22946886418784,-36.04883100178996,3.4,1.59,389.0,99.9,28.0,85.7,1603.0,7.0,776922,53.53,0.566,0.998,2.0,1.0,0.0,3.0,6.0,11,2,Changeup,0,0,0,0,1,0,1,0,Standard,Standard,269.0,-0.113,2.635,77.7,8.2,1.875,-2.635,99.9,0,0,0.54,0.46,28,34,29,34,1,0,,,,,3.54,1.08,1.08,,13.75609616180606,-14.927829810674329,35.53852116575399,35.59069339433951,38.25756059535914,2025
FC,2025-08-01,92.2,-2.1,6.01,"Brown, Hunter",608324,686613,single,hit_into_play,,,,,2.0,R,R,R,BOS,HOU,X,9.0,ground_ball,0,1,2025,0.29,0.49,-0.13,2.84,,,,1,1,Bot,167.52,90.37,,,,,4.409282208022514,-134.2085802077131,-3.33223777884106,2.6141584200342805,28.7755876930126,-25.78190821168588,3.37,1.63,79.0,89.7,3.0,93.0,1989.0,6.7,776922,53.77,0.409,0.379,0.9,1.0,1.0,0.0,2.0,6,2,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,182.0,0.024,0.458,66.9,5.7,0.497,-0.458,89.7,0,0,0.526,0.526,26,31,27,31,1,0,,,,,2.19,-0.29,-0.29,,-0.1799704344899621,21.05735221043315,27.299285058581503,33.29653381892015,20.558445228799364,2025
ST,2025-08-01,76.6,-2.01,4.74,"Criswell, Cooper",660821,681867,single,hit_into_play,,,,,14.0,R,L,R,BOS,HOU,X,9.0,ground_ball,2,2,2025,1.77,0.27,0.56,1.07,,,,2,1,Top,185.26,106.58,,,,,2.2534275725975323,-111.6151387555177,-1.2040934362772342,14.299595990358476,21.31090401758263,-29.903160473209457,3.43,1.59,118.0,100.7,6.0,77.6,2617.0,7.1,776922,53.43,0.623,0.575,0.9,1.0,1.0,0.0,4.0,3,5,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,78.0,-0.012,0.37,71.0,7.5,0.69,-0.37,100.7,0,0,0.537,0.463,28,27,29,28,1,0,,,,,3.62,-1.77,1.77,,6.999182831827916,-16.331971685914063,40.25204127485949,31.39424075592609,40.664663918256366,2025
SI,2025-08-01,90.7,-2.15,4.7,"Criswell, Cooper",665161,681867,single,hit_into_play,,,,,5.0,R,R,R,BOS,HOU,X,8.0,line_drive,0,0,2025,-1.45,-0.37,0.24,2.47,,,,0,1,Top,142.98,78.87,,,,,9.112898040547204,-131.65398148859975,1.239047575546246,-18.817944936909075,29.984278028366795,-37.03338405542571,3.52,1.7,210.0,97.8,11.0,91.0,2082.0,6.8,776922,53.74,0.871,0.83,0.9,1.0,1.0,0.0,4.0,1,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,256.0,-0.036,0.448,71.8,7.1,1.038,-0.448,97.8,0,0,0.5,0.5,28,27,29,28,1,0,,,,,3.17,1.45,1.45,,3.4952949400752846,12.275889397487251,31.007063754449867,39.32667856777324,23.97179042844869,2025
FF,2025-08-01,96.0,-1.59,5.59,"PagÃ¡n, Emilio",645277,641941,single,hit_into_play,,,,,9.0,R,L,R,CIN,ATL,X,8.0,line_drive,2,0,2025,-0.78,1.48,0.4,1.5,542303.0,,671739.0,0,9,Top,127.18,98.48,,,,,7.109473230761497,-139.43191881473032,-8.654736491837657,-11.75251276608124,29.717034126091512,-11.143043564038132,3.27,1.58,244.0,78.4,23.0,97.0,2615.0,6.8,776921,53.68,0.789,0.727,0.9,1.0,1.0,0.0,4.0,64,3,4-Seam Fastball,3,0,0,3,1,3,1,3,Standard,Standard,209.0,-0.129,0.36,65.1,7.2,0.885,-0.36,88.0,3,-3,0.842,0.158,34,28,34,28,1,3,,,,,1.0,0.78,-0.78,,0.222008073756793,-2.813865991266582,42.38540913228948,28.169051989053425,32.22565101361483,2025
FF,2025-08-01,95.4,-1.58,5.61,"PagÃ¡n, Emilio",671739,641941,single,hit_into_play,,,,,2.0,R,L,R,CIN,ATL,X,9.0,ground_ball,1,0,2025,-0.62,1.53,-0.16,3.02,,,542303.0,0,9,Top,154.58,103.04,,,,,5.172796095976768,-138.73109124429575,-4.668425904265595,-9.17194011785535,32.29461962249884,-11.559270153649646,3.5,1.65,112.0,89.9,7.0,96.2,2566.0,6.9,776921,53.65,0.449,0.404,0.9,1.0,1.0,0.0,4.0,63,2,4-Seam Fastball,3,0,0,3,0,3,0,3,Standard,Standard,211.0,-0.091,0.408,73.5,8.0,0.489,-0.408,89.9,3,-3,0.933,0.067,34,24,34,24,1,3,,,,,0.98,0.62,-0.62,,6.954595660127896,7.064522805829757,27.13694553448287,39.888658338085065,24.514397119508203,2025
SV,2025-08-01,86.7,-2.32,5.27,"Santillan, Tony",621566,663574,double,hit_into_play,,,,,7.0,R,L,R,CIN,ATL,X,7.0,line_drive,1,2,2025,0.86,-0.68,-0.35,1.76,,,595777.0,1,8,Top,79.1,65.54,,,,,2.9313751612624306,-126.21123293475132,-0.7865573732300083,8.505184525902912,27.16123937520774,-39.49084762726589,3.6,1.69,235.0,99.6,9.0,85.9,2244.0,5.9,776921,54.61,0.711,0.682,1.25,1.0,1.0,1.0,4.0,56,5,Slurve,3,0,0,3,0,3,0,3,Standard,Standard,19.0,-0.081,0.881,72.0,7.6,0.829,-0.881,99.6,3,-3,0.931,0.069,28,31,28,31,1,3,,,,,3.73,-0.86,0.86,,3.233786174695933,13.281126562537914,31.92943721257747,44.83145323329028,26.90572903632201,2025
FC,2025-08-01,88.4,2.55,5.8,"Dodd, Dylan",666181,689266,home_run,hit_into_play,,,,,4.0,R,L,L,CIN,ATL,X,,fly_ball,2,1,2025,0.15,0.51,-0.65,2.56,,,668715.0,2,7,Bot,31.4,89.71,,,,,-8.078586704877905,-128.4634878358684,-2.822342297610083,3.4340538362445043,28.535620977183104,-26.17340351378548,3.8,1.77,356.0,102.1,27.0,88.0,2098.0,6.3,776921,54.24,0.7,1.288,2.0,1.0,0.0,3.0,6.0,52,4,Cutter,1,0,1,0,0,3,3,0,Infield shade,Standard,135.0,0.164,2.186,71.8,7.0,2.464,-2.186,102.1,1,1,0.773,0.773,27,27,27,27,1,2,,,,,2.43,0.15,0.15,,1.9710354851388725,14.48342432567008,32.803527850825084,48.27747970865186,18.04833627755376,2025
SL,2025-08-01,84.0,-1.05,6.49,"Elder, Bryce",680574,693821,single,hit_into_play,,,,,6.0,R,R,R,CIN,ATL,X,8.0,ground_ball,2,0,2025,0.0,-0.07,0.35,2.15,,666181.0,,2,6,Bot,128.73,103.04,,,,,3.2072686047789083,-122.2387887524062,-3.4919608022183697,-0.6083129462681145,24.917361477820275,-32.35095578776803,3.09,1.38,94.0,100.7,5.0,83.3,2596.0,5.9,776921,54.62,0.62,0.582,0.9,1.0,1.0,0.0,4.0,43,3,Slider,0,0,0,0,0,1,1,0,Standard,Standard,27.0,0.179,0.634,67.7,6.7,0.703,-0.634,100.7,0,0,0.554,0.554,26,25,26,26,3,2,,,,,3.31,0.0,0.0,,8.767098523902158,6.848582638074755,30.766380967916568,39.1414434135738,30.585655424723445,2025
SL,2025-08-01,82.9,-1.02,6.52,"Elder, Bryce",666181,693821,single,hit_into_play,,,,,8.0,R,L,R,CIN,ATL,X,8.0,line_drive,3,1,2025,0.16,0.18,0.02,1.92,,,,0,6,Bot,138.69,89.08,,,,,2.054019961685849,-120.67387734430126,-4.307863741358719,1.1572357120100376,25.87251519786396,-29.70383544566712,3.8,1.77,275.0,84.4,26.0,82.1,2512.0,6.0,776921,54.52,0.134,0.149,0.9,1.0,1.0,0.0,3.0,40,5,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,9.0,0.051,0.284,78.0,8.4,0.219,-0.284,88.0,0,0,0.574,0.574,26,27,26,27,2,1,,,,,3.16,-0.16,0.16,,20.114102845446773,-20.46432220893238,37.93669514435632,40.14578971065691,40.16956406089579,2025
SL,2025-08-01,82.9,-1.4,5.12,"Singer, Brady",642201,663903,single,hit_into_play,,,,,14.0,R,R,R,CIN,ATL,X,9.0,ground_ball,1,2,2025,0.37,-0.19,0.88,1.96,,,,0,5,Top,160.27,106.08,,,,,4.564621400514618,-120.70432023238529,-0.3317963766657669,2.6478945530872924,24.970703801331467,-34.16984881148351,3.73,1.71,7.0,93.1,-14.0,83.8,2468.0,7.0,776921,53.54,0.137,0.16,0.9,1.0,1.0,0.0,2.0,30,6,Slider,0,0,0,0,0,0,0,0,Standard,Standard,61.0,-0.047,0.516,63.1,7.0,0.141,-0.516,93.1,0,0,0.5,0.5,28,31,29,31,2,1,,,,,3.52,-0.37,-0.37,,0.9597715460989212,18.53110189540723,32.62134609162838,49.05874523949831,19.43661420376082,2025
SI,2025-08-01,90.8,-1.31,6.46,"Elder, Bryce",666158,693821,single,hit_into_play,,,,,4.0,R,L,R,CIN,ATL,X,8.0,line_drive,0,0,2025,-1.08,0.51,-0.5,2.25,,,,0,4,Bot,137.16,104.49,,,,,4.312746114913675,-132.1136607034111,-5.656851699726115,-13.521145360400023,30.61310242587865,-25.09441066594575,3.28,1.52,240.0,104.4,11.0,90.0,2070.0,6.0,776921,54.51,0.917,0.883,0.9,1.0,1.0,0.0,4.0,26,1,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,211.0,0.043,0.448,72.3,7.3,1.123,-0.448,104.4,0,0,0.559,0.559,26,27,26,28,2,1,,,,,2.27,1.08,-1.08,,13.328588818678648,9.979959915619192,33.80243098726446,40.55302558665194,31.879096736091963,2025
SL,2025-08-01,84.4,-1.55,5.19,"Singer, Brady",621566,663903,single,hit_into_play,,,,,8.0,R,L,R,CIN,ATL,X,9.0,line_drive,0,0,2025,0.1,-0.02,-0.16,1.69,,,,1,3,Top,152.59,100.5,,,,,3.069014844669559,-122.94531715874317,-1.756809681997387,0.4040777097392908,24.726921445575226,-32.28332040235486,3.6,1.69,171.0,111.4,9.0,85.1,2392.0,6.7,776921,53.76,0.857,0.861,0.9,1.0,1.0,0.0,5.0,17,1,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,91.0,-0.028,0.422,75.4,8.2,1.104,-0.422,111.4,0,0,0.525,0.475,28,31,29,31,2,1,,,,,3.22,-0.1,0.1,,11.626519886911153,3.717717191078446,37.84261473814576,41.51755849742733,32.21779011773153,2025
SI,2025-08-01,91.2,-1.43,5.21,"Singer, Brady",671739,663903,single,hit_into_play,,,,,2.0,R,L,R,CIN,ATL,X,8.0,line_drive,0,1,2025,-1.53,0.84,0.02,3.07,,,686948.0,1,2,Top,131.56,66.04,,,,,7.018418500838624,-132.56209855602734,-1.282176460688676,-19.60007791373152,29.41661312095405,-22.230029799816737,3.5,1.65,282.0,108.9,12.0,91.9,2463.0,6.8,776921,53.67,0.894,0.882,0.9,1.0,1.0,0.0,5.0,9,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,213.0,-0.037,0.446,73.6,7.4,1.169,-0.446,108.9,0,0,0.497,0.503,28,24,29,24,1,0,,,,,1.92,1.53,-1.53,,9.397424701269848,1.3183924761381631,26.54824736966404,36.46041184361519,29.140608408698768,2025
SI,2025-08-01,91.9,-1.35,5.12,"Singer, Brady",686948,663903,single,hit_into_play,,,,,13.0,R,L,R,CIN,ATL,X,8.0,line_drive,2,2,2025,-1.6,1.16,-1.23,2.08,,,,0,2,Top,102.93,114.84,,,,,3.82372994979026,-133.66005283795548,-4.389479302582802,-19.92366032811959,30.767391092356487,-17.501435994305222,3.37,1.56,221.0,85.5,13.0,92.7,2536.0,7.0,776921,53.54,0.769,0.734,0.9,1.0,1.0,0.0,4.0,7,5,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,212.0,-0.038,0.476,66.4,7.5,0.875,-0.476,88.0,0,0,0.5,0.5,28,24,29,24,1,0,,,,,1.55,1.6,-1.6,,5.684824393054174,3.6215489886161554,27.44604546486554,51.35184449268648,19.30138014417703,2025
SI,2025-08-01,89.9,-1.32,6.54,"Elder, Bryce",666158,693821,single,hit_into_play,,,,,1.0,R,L,R,CIN,ATL,X,9.0,line_drive,2,0,2025,-1.11,0.97,-0.48,2.89,,,,0,1,Bot,166.48,134.72,,,,,4.4339985680003,-130.97985308292087,-5.253281684336677,-13.732365811178704,22.8907128035205,-20.058565345661084,3.28,1.52,143.0,91.3,11.0,90.3,2075.0,6.1,776921,54.44,0.689,0.66,0.9,1.0,1.0,0.0,4.0,4,3,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,206.0,0.036,0.341,76.1,7.9,0.783,-0.341,91.3,0,0,0.547,0.547,26,27,26,28,1,0,,,,,1.8,1.11,-1.11,,25.119605391710856,-1.5995638487539798,29.150908571817933,41.35861099292364,40.38090146842961,2025
SI,2025-08-01,,,,"Hatch, Thomas",680718,641672,home_run,hit_into_play,,,,,,R,L,R,TOR,KC,X,,line_drive,3,2,2025,,,,,694388.0,,,2,9,Bot,229.46,94.5,,,,,,,,,,,,,,,,,,,776920,,,,2.0,,0.0,3.0,,73,7,Sinker,1,9,1,9,9,3,3,9,,,,0.0,1.463,,,,-1.463,,-8,-8,0.0,0.0,30,25,31,26,1,3,,,,,,,,,,,,,,2025
FC,2025-08-01,,,,"Hatch, Thomas",694388,641672,double,hit_into_play,,,,,,R,L,R,TOR,KC,X,7.0,fly_ball,0,0,2025,,,,,,,,0,9,Bot,75.48,54.04,,,,,,,,,,,,,,,,,,,776920,,,,1.25,,1.0,1.0,,70,1,Cutter,1,9,1,9,9,1,1,9,,,,0.001,0.693,,,,-0.693,,-8,-8,0.001,0.001,30,26,31,26,1,3,,,,,,,,,,,,,,2025
SL,2025-08-01,,,,"Fisher, Braydon",672580,680755,single,hit_into_play,,,,,,R,R,R,TOR,KC,X,7.0,line_drive,2,1,2025,,,,,664728.0,677951.0,686469.0,2,9,Top,85.97,91.53,,,,,,,,,,,,,,,,,,,776920,,,,0.9,,1.0,0.0,,68,4,Slider,1,8,8,1,9,1,9,1,,,,-0.001,0.483,,,,-0.483,,-7,7,0.001,0.999,24,25,25,25,1,4,,,,,,,,,,,,,,2025
